,epoch,train_loss,val_loss
156,157,1335.4670921564102,0.0
157,158,1346.1436307430267,0.0
158,159,1340.7762662172318,0.0
159,160,1342.7488824129105,450.3588137626648
160,161,1335.0512247085571,0.0
161,162,1338.2180701494217,0.0
162,163,1336.874949812889,0.0
163,164,1339.440555214882,0.0
164,165,1337.0111018419266,0.0
165,166,1333.1809544563293,0.0
166,167,1332.588035106659,0.0
167,168,1337.4649494886398,0.0
168,169,1334.1348651647568,0.0
169,170,1335.2681194543839,454.15646481513977
170,171,1333.7099833488464,0.0
171,172,1334.1965676546097,0.0
172,173,1332.8124705553055,0.0
173,174,1333.2414445877075,0.0
174,175,1336.148027896881,0.0
175,176,1341.7645715475082,0.0
176,177,1332.1233954429626,0.0
177,178,1330.6264842748642,0.0
178,179,1333.9608628749847,0.0
179,180,1324.8475515842438,451.2165684700012
180,181,1331.4648576974869,0.0
181,182,1327.3915095329285,0.0
182,183,1327.0214451551437,0.0
183,184,1328.280256986618,0.0
184,185,1322.4660276174545,0.0
185,186,1326.7145321369171,0.0
186,187,1324.261370897293,0.0
187,188,1330.1805911064148,0.0
188,189,1326.5842658281326,0.0
189,190,1328.1316194534302,456.16129446029663
190,191,1332.8988428115845,0.0
191,192,1329.4629385471344,0.0
192,193,1322.6057691574097,0.0
193,194,1333.1927734613419,0.0
194,195,1320.952076435089,0.0
195,196,1328.0999420881271,0.0
196,197,1317.3528127670288,0.0
197,198,1319.3398444652557,0.0
198,199,1323.5927567481995,0.0
199,200,1326.5833152532578,450.3784935474396
200,201,1327.549081325531,0.0
